MIKF01000001.1	283409	283470	1	1	1	1	0	13
MIKF01000001.1	465824	465879	1	1	1	2	0	8
MIKF01000101.1	10991	11038	2	2	1	1	0	12
MIKF01000113.1	23948	24068	1	1	1	2	0	25
MIKF01000113.1	24140	24218	1	1	1	2	0	23
MIKF01000113.1	74529	74583	1	1	1	1	0	37
MIKF01000122.1	42869	42938	1	1	1	2	0	11
MIKF01000122.1	42950	43020	1	1	1	2	0	11
MIKF01000123.1	12273	12321	2	2	0	1	0	13
MIKF01000123.1	105650	105884	2	2	1	1	0	19
MIKF01000141.1	32166	32251	1	1	1	4	0	28
MIKF01000144.1	74375	74426	2	2	1	1	0	31
MIKF01000149.1	67538	67585	1	1	0	2	0	16
MIKF01000150.1	78843	78891	1	1	1	1	0	43
MIKF01000152.1	68311	68368	2	2	1	2	0	44
MIKF01000016.1	264105	264167	2	2	1	4	0	7
MIKF01000016.1	264993	265056	1	1	1	1	0	16
MIKF01000016.1	265073	265180	1	1	1	1	0	16
MIKF01000162.1	16171	16237	1	1	1	1	0	5
MIKF01000164.1	65268	65310	1	1	1	1	0	9
MIKF01000164.1	65418	65469	1	1	0	1	0	26
MIKF01000167.1	14054	14119	2	2	1	1	0	31
MIKF01000167.1	14151	14295	2	2	1	1	0	28
MIKF01000167.1	41722	41895	1	1	1	1	0	9
MIKF01000167.1	59979	60031	2	2	1	2	0	18
MIKF01000167.1	64188	64238	2	2	1	2	0	50
MIKF01000167.1	64763	64809	2	2	1	2	0	11
MIKF01000017.1	107647	107923	1	1	1	2	0	28
MIKF01000017.1	107952	108104	1	1	1	1	0	24
MIKF01000170.1	31621	31691	2	4	1	1	0	27
MIKF01000171.1	26060	26300	1	1	1	1	0	40
MIKF01000171.1	75865	75928	2	2	1	1	0	13
MIKF01000171.1	76192	76285	2	2	1	1	0	10
MIKF01000175.1	75679	75739	2	2	1	1	0	27
MIKF01000180.1	32743	32830	1	1	1	1	0	36
MIKF01000188.1	50878	50944	1	1	1	2	0	25
MIKF01000188.1	50970	51088	1	1	1	1	0	25
MIKF01000019.1	167854	167914	2	2	1	4	0	49
MIKF01000190.1	41301	41450	1	1	1	1	0	19
MIKF01000193.1	38350	38410	1	1	1	4	0	49
MIKF01000195.1	60393	60446	1	1	0	1	0	35
MIKF01000195.1	70090	70231	1	1	1	2	0	44
MIKF01000204.1	46480	46531	1	1	1	2	0	32
MIKF01000204.1	61186	61253	2	2	1	1	0	39
MIKF01000204.1	61369	61500	2	2	1	1	0	26
MIKF01000205.1	28667	28716	2	2	1	2	0	40
MIKF01000206.1	44723	44769	2	2	0	4	0	41
MIKF01000206.1	44822	44966	2	2	0	2	0	12
MIKF01000227.1	9127	9204	1	1	1	1	0	26
MIKF01000249.1	54314	54373	1	1	1	1	0	18
MIKF01000250.1	63011	63088	1	1	1	1	0	3
MIKF01000252.1	32354	32406	2	2	1	1	0	17
MIKF01000252.1	36449	36498	2	2	1	1	0	41
MIKF01000252.1	36540	36591	2	2	1	1	0	9
MIKF01000254.1	5312	5370	2	2	1	1	0	32
MIKF01000254.1	42786	42835	2	2	1	1	0	13
MIKF01000265.1	41131	41183	1	1	1	2	0	43
MIKF01000269.1	23822	23880	2	2	1	4	0	19
MIKF01000269.1	23900	23956	2	2	1	4	0	19
MIKF01000288.1	698	899	1	1	1	2	0	15
MIKF01000030.1	31564	31624	1	1	1	3	0	24
MIKF01000305.1	39441	39494	2	2	1	1	0	28
MIKF01000312.1	20726	20785	1	1	1	2	0	32
MIKF01000313.1	42414	42468	1	1	1	1	0	40
MIKF01000320.1	23457	23506	2	2	0	2	0	44
MIKF01000320.1	23739	23787	2	2	1	1	0	28
MIKF01000321.1	9626	9675	1	1	1	1	0	44
MIKF01000336.1	7309	7370	1	1	1	1	0	14
MIKF01000354.1	23166	23545	2	2	1	2	0	20
MIKF01000356.1	5482	5533	1	1	1	2	0	46
MIKF01000358.1	12469	12538	2	2	1	1	0	44
MIKF01000363.1	19711	19764	2	2	1	1	0	48
MIKF01000363.1	25500	25545	1	1	1	1	0	45
MIKF01000037.1	120427	120502	2	2	1	1	0	49
MIKF01000037.1	120686	120752	2	2	1	1	0	10
MIKF01000037.1	177970	178229	2	2	1	2	0	36
MIKF01000394.1	37390	37514	2	2	1	4	0	23
MIKF01000394.1	37577	37629	2	2	1	2	0	16
