MIKF01000001.1	118865	118925	2	2	1	1	0	34
MIKF01000001.1	222742	222796	1	1	1	2	0	38
MIKF01000001.1	283852	283903	2	4	1	15	0	50
MIKF01000001.1	284080	284131	2	2	1	8	0	50
MIKF01000001.1	284809	284857	2	2	1	3	0	45
MIKF01000001.1	350706	350765	1	1	1	3	0	30
MIKF01000001.1	351254	351303	1	1	1	1	0	32
MIKF01000001.1	399338	399384	2	2	1	2	0	32
MIKF01000001.1	460873	460923	1	1	1	3	0	45
MIKF01000010.1	62964	63012	1	1	1	2	0	49
MIKF01000010.1	184034	184086	1	1	1	1	0	38
MIKF01000010.1	250347	250401	1	1	1	1	0	37
MIKF01000010.1	272573	272629	1	1	1	1	0	24
MIKF01000010.1	287147	287197	2	2	1	1	0	13
MIKF01000010.1	287908	287964	2	2	1	1	0	3
MIKF01000010.1	291365	291412	1	1	1	6	0	40
MIKF01000010.1	303357	303416	1	1	1	2	0	26
MIKF01000099.1	3051	3101	2	2	1	1	0	33
MIKF01000099.1	6836	6885	1	3	1	2	0	29
MIKF01000099.1	7428	7475	1	1	1	2	0	31
MIKF01000099.1	52228	52279	1	1	1	2	0	39
MIKF01000099.1	52547	52601	1	1	1	1	0	43
MIKF01000099.1	101400	101457	1	1	1	2	0	22
MIKF01000099.1	101480	101528	1	1	1	3	0	22
MIKF01000099.1	102291	102340	1	1	1	2	0	49
MIKF01000099.1	117708	117757	2	2	1	1	0	39
MIKF01000100.1	9798	9866	2	2	1	4	0	32
MIKF01000100.1	10688	10734	2	2	1	1	0	46
MIKF01000100.1	12763	12815	2	2	1	3	0	39
MIKF01000100.1	23438	23487	2	2	1	4	0	37
MIKF01000100.1	23687	23736	2	2	1	1	0	9
MIKF01000100.1	31458	31521	2	2	1	1	0	34
MIKF01000100.1	56618	56692	2	2	1	1	0	37
MIKF01000100.1	57461	57518	2	2	1	1	0	8
MIKF01000100.1	62149	62199	1	1	1	4	0	17
MIKF01000100.1	62310	62362	1	1	1	2	0	25
MIKF01000100.1	62445	62503	1	1	1	2	0	25
MIKF01000100.1	74711	74769	2	2	1	4	0	36
MIKF01000100.1	83095	83142	1	1	1	1	0	35
MIKF01000100.1	83373	83426	1	1	1	2	0	37
MIKF01000100.1	84116	84162	2	2	1	5	0	47
MIKF01000100.1	85171	85241	2	2	1	2	0	27
MIKF01000100.1	92256	92305	2	2	1	1	0	31
MIKF01000100.1	92356	92414	2	2	1	3	0	43
MIKF01000100.1	92621	92669	2	2	1	1	0	40
MIKF01000100.1	95278	95394	1	1	1	1	0	36
MIKF01000100.1	98101	98157	2	2	1	11	0	49
MIKF01000100.1	100063	100115	2	2	1	3	0	15
MIKF01000100.1	100131	100181	2	2	1	3	0	15
MIKF01000100.1	100234	100285	2	2	1	2	0	23
MIKF01000100.1	104465	104511	1	1	1	2	0	21
MIKF01000100.1	117960	118012	2	2	1	24	0	49
MIKF01000100.1	118062	118110	2	2	1	28	0	49
MIKF01000100.1	118185	118240	2	2	1	23	0	50
MIKF01000101.1	10991	11038	2	2	1	7	0	24
MIKF01000101.1	24222	24285	1	1	1	2	0	48
MIKF01000101.1	25627	25676	2	2	1	2	0	19
MIKF01000101.1	31356	31597	1	1	0	1	0	36
MIKF01000101.1	35104	35156	1	1	1	3	0	42
MIKF01000101.1	91925	91976	1	1	1	1	0	4
MIKF01000101.1	97327	97397	1	1	1	2	0	20
MIKF01001021.1	854	904	2	2	1	1	0	16
MIKF01001023.1	801	860	1	1	1	2	0	3
MIKF01001023.1	1003	1054	1	1	1	2	0	16
MIKF01001023.1	3375	3471	1	1	0	2	0	29
MIKF01001023.1	3375	3481	1	1	0	8	0	44
MIKF01000102.1	6931	6984	2	2	1	9	0	49
MIKF01000102.1	7378	7449	2	2	1	5	0	31
MIKF01000102.1	16944	16996	2	2	1	1	0	41
MIKF01000102.1	31646	31916	1	1	1	1	0	5
MIKF01000102.1	32034	32137	1	1	1	1	0	13
MIKF01000102.1	32253	32308	1	1	1	1	0	32
MIKF01000102.1	33319	33374	2	2	1	3	0	31
MIKF01000102.1	33609	33664	2	2	1	4	0	48
MIKF01000102.1	44354	44401	2	2	1	12	0	48
MIKF01000102.1	44738	44785	2	2	1	1	0	20
MIKF01000102.1	44945	44994	2	2	1	2	0	39
MIKF01000102.1	45137	45194	2	2	1	4	0	50
MIKF01000102.1	45287	45341	2	2	1	5	0	21
MIKF01000102.1	45437	45506	2	2	1	1	0	31
MIKF01000102.1	45570	45622	2	2	1	1	0	7
MIKF01000102.1	46919	46994	1	1	1	2	0	42
MIKF01000102.1	52787	52849	2	2	1	2	0	45
MIKF01000102.1	54613	54664	2	2	1	44	0	47
MIKF01000102.1	55986	56040	1	1	0	4	0	32
MIKF01000102.1	56153	56235	2	2	1	3	0	44
MIKF01000102.1	64170	64220	1	1	1	1	0	12
MIKF01000102.1	69260	69314	2	2	1	13	0	15
MIKF01000102.1	69330	69385	2	2	1	16	0	15
MIKF01000102.1	69479	69534	2	2	1	9	0	40
MIKF01000102.1	69604	69649	2	2	1	9	0	46
MIKF01000102.1	69733	69887	2	2	1	9	0	49
MIKF01000102.1	71141	71201	1	1	1	2	0	29
MIKF01000102.1	84531	84581	1	1	1	7	0	49
MIKF01000102.1	87701	87752	1	1	1	2	0	29
MIKF01001033.1	826	877	2	2	0	5	0	49
MIKF01001037.1	1432	1487	2	2	0	3	0	44
MIKF01001037.1	1435	1487	2	2	1	100	0	49
MIKF01000103.1	6012	6069	2	2	1	2	0	45
MIKF01000103.1	46305	46354	2	2	1	4	0	28
MIKF01000103.1	50298	50498	1	1	1	5	0	46
MIKF01000103.1	51080	51135	1	1	1	25	0	49
MIKF01000103.1	51270	51321	1	1	1	31	0	48
MIKF01000103.1	62871	63051	1	1	1	3	0	38
MIKF01000103.1	63104	63200	1	1	1	3	0	39
MIKF01000103.1	63409	63497	1	1	1	2	0	8
MIKF01000103.1	63655	63711	1	1	1	1	0	31
MIKF01000103.1	64098	64156	1	1	1	9	0	44
MIKF01000103.1	70741	70802	2	2	1	2	0	44
MIKF01000103.1	86593	86645	1	1	1	1	0	44
MIKF01000103.1	87119	87167	2	2	1	1	0	48
MIKF01000103.1	87276	87328	2	2	1	3	0	27
MIKF01000103.1	103821	103872	1	1	1	3	0	50
MIKF01000103.1	106192	106264	1	1	1	7	0	47
MIKF01000104.1	7103	7158	1	1	1	1	0	3
MIKF01000104.1	43451	43500	1	1	1	2	0	49
MIKF01000104.1	50572	50633	1	1	1	3	0	39
MIKF01000104.1	50874	50925	1	1	1	2	0	38
MIKF01000104.1	51351	51414	2	2	1	54	0	49
MIKF01000104.1	51728	51874	2	2	1	62	0	48
MIKF01000104.1	52185	52410	1	1	0	12	0	31
MIKF01000104.1	52594	52802	1	1	1	32	0	44
MIKF01000104.1	58502	58550	2	2	1	1	0	49
MIKF01000104.1	59573	59623	2	2	1	1	0	23
MIKF01000104.1	66818	66875	1	1	1	2	0	25
MIKF01000104.1	69572	69627	1	1	1	8	0	49
MIKF01000104.1	77192	77309	1	1	1	2	0	22
MIKF01000104.1	80996	81048	1	1	1	2	0	7
MIKF01000104.1	81056	81104	1	1	1	2	0	7
MIKF01000104.1	81158	81212	1	1	1	4	0	41
MIKF01000104.1	82485	82546	2	2	1	2	0	42
MIKF01000104.1	99101	99151	1	1	1	4	0	35
MIKF01000104.1	99828	99882	1	1	1	2	0	8
MIKF01000104.1	105407	105506	1	1	1	3	0	23
MIKF01000105.1	14991	15044	2	2	1	2	0	31
MIKF01000105.1	20165	20215	2	2	1	1	0	3
MIKF01000105.1	23273	23328	2	2	1	2	0	40
MIKF01000105.1	25530	25583	2	2	1	1	0	45
MIKF01000105.1	50192	50239	1	1	1	1	0	27
MIKF01000105.1	81229	81383	2	2	1	1	0	16
MIKF01000105.1	87100	87148	1	1	1	2	0	41
MIKF01000105.1	88311	88367	2	2	1	1	0	12
MIKF01000105.1	89032	89091	2	2	1	2	0	21
MIKF01000105.1	90570	90710	1	1	1	12	0	48
MIKF01000105.1	90899	90959	1	1	1	50	0	50
MIKF01000106.1	85559	85621	2	2	1	5	0	38
MIKF01000106.1	92139	92188	2	2	1	1	0	17
MIKF01000106.1	99772	99820	1	1	1	3	0	33
MIKF01000106.1	112352	112405	2	2	1	7	0	41
MIKF01000106.1	112644	112783	2	2	1	9	0	47
MIKF01000106.1	112853	112924	2	2	1	5	1	42
MIKF01000107.1	5513	5571	2	2	1	1	0	38
MIKF01000107.1	5714	5771	2	2	1	1	0	16
MIKF01000107.1	20804	20862	2	2	1	1	0	17
MIKF01000107.1	23772	23830	2	2	1	3	0	43
MIKF01000107.1	36037	36093	2	2	1	6	0	41
MIKF01000107.1	36199	36270	2	2	1	3	0	40
MIKF01000107.1	37478	37541	2	2	1	1	0	21
MIKF01000107.1	37674	37727	2	2	1	3	0	46
MIKF01000107.1	45260	45342	1	1	1	2	0	18
MIKF01000107.1	45427	45508	1	1	1	2	0	30
MIKF01000107.1	46378	46425	2	2	1	1	0	12
MIKF01000107.1	51111	51169	2	2	1	2	0	49
MIKF01000107.1	64137	64201	1	1	1	1	0	33
MIKF01000107.1	64476	64530	1	1	1	1	0	38
MIKF01000107.1	89150	89209	2	2	1	1	0	22
MIKF01000107.1	96103	96156	1	1	1	33	2	49
MIKF01000107.1	98098	98163	2	2	1	1	0	10
MIKF01000107.1	98441	98496	2	2	1	1	0	20
MIKF01000107.1	101684	101739	2	2	1	9	0	46
MIKF01000108.1	24105	24164	2	2	1	1	0	36
MIKF01000108.1	24951	25009	2	2	1	1	0	35
MIKF01000011.1	28989	29038	2	2	1	2	0	35
MIKF01000011.1	30262	30314	2	2	1	1	0	46
MIKF01000011.1	102483	102534	2	2	1	2	0	36
MIKF01000011.1	102944	102999	2	2	1	1	0	41
MIKF01000011.1	103041	103114	2	2	1	1	0	8
MIKF01000011.1	191184	191248	1	1	1	4	0	41
MIKF01000011.1	191426	191486	1	1	1	5	0	49
MIKF01000011.1	191799	191844	1	1	1	14	0	44
MIKF01000011.1	199577	199622	1	1	1	1	0	29
MIKF01000011.1	221292	221336	1	1	1	3	0	41
MIKF01000011.1	242778	242832	1	1	1	5	0	41
MIKF01000011.1	269142	269192	1	1	0	1	0	21
MIKF01000109.1	8747	8801	1	1	1	1	0	5
MIKF01000109.1	9146	9200	1	1	1	3	0	42
MIKF01000109.1	17926	17989	1	1	1	1	0	13
MIKF01000109.1	23494	23597	1	1	1	1	0	25
MIKF01000109.1	32912	33023	1	1	1	6	0	47
MIKF01000109.1	45409	45485	2	2	1	4	0	16
MIKF01000109.1	61668	61718	1	1	1	1	0	47
MIKF01000109.1	66897	66968	1	1	1	13	0	49
MIKF01000109.1	67039	67136	1	1	1	41	0	50
MIKF01000109.1	67221	67310	1	1	1	49	0	50
MIKF01000109.1	67938	68116	1	1	0	2	0	35
MIKF01000109.1	110824	110882	1	1	1	4	0	40
MIKF01000110.1	7758	7825	2	2	1	9	0	47
MIKF01000110.1	7934	8014	2	2	1	12	0	37
MIKF01000110.1	10736	10763	2	2	0	1	0	46
MIKF01000110.1	20176	20229	2	2	1	1	0	25
MIKF01000110.1	30635	30743	2	2	1	2	0	44
MIKF01000110.1	31888	31939	2	2	1	2	0	36
MIKF01000110.1	60558	60611	1	1	1	1	0	25
MIKF01000110.1	90220	90270	1	1	1	2	0	42
MIKF01000111.1	25775	25817	1	1	1	2	0	25
MIKF01000111.1	27434	27476	2	2	0	1	0	20
MIKF01000111.1	28965	29011	1	1	1	3	0	45
MIKF01000111.1	31808	31852	2	2	1	9	0	48
MIKF01000111.1	32075	32120	2	2	1	1	0	28
MIKF01000111.1	32239	32281	2	2	1	1	0	37
MIKF01000111.1	32696	32738	2	2	1	1	0	11
MIKF01000111.1	32926	32969	2	2	1	1	0	28
MIKF01000111.1	43857	43898	1	1	1	2	0	50
MIKF01000111.1	44467	44512	1	1	1	5	0	44
MIKF01000111.1	44739	44785	1	1	1	1	0	7
MIKF01000111.1	44990	45034	1	1	0	1	0	24
MIKF01000111.1	45467	45513	2	2	1	2	0	47
