MIKF01000001.1	8925	8976	1	1	1	2	0	32
MIKF01000001.1	253267	253317	2	2	1	2	0	43
MIKF01000001.1	283852	283903	2	4	1	20	0	44
MIKF01000001.1	284080	284131	2	2	1	2	0	17
MIKF01000001.1	284809	284857	2	2	1	1	0	36
MIKF01000001.1	350706	350765	1	1	1	1	0	28
MIKF01000001.1	351254	351303	1	1	1	1	0	31
MIKF01000001.1	399338	399384	2	2	1	1	0	17
MIKF01000001.1	460873	460923	1	1	1	1	0	16
MIKF01000010.1	62259	62304	1	1	1	1	0	12
MIKF01000010.1	62413	62464	1	1	1	1	0	25
MIKF01000010.1	130848	130902	2	2	1	1	0	49
MIKF01000010.1	131005	131053	2	2	1	1	0	34
MIKF01000010.1	184034	184086	1	1	1	1	0	38
MIKF01000010.1	199508	199556	2	2	1	1	0	40
MIKF01000010.1	287147	287197	2	2	1	3	0	44
MIKF01000010.1	287297	287344	2	2	1	1	0	34
MIKF01000010.1	287631	287690	2	2	1	2	0	38
MIKF01000010.1	291365	291412	1	1	1	14	0	39
MIKF01000099.1	8084	8144	1	1	1	2	0	33
MIKF01000099.1	52228	52279	1	1	1	2	0	32
MIKF01000099.1	115819	115866	2	2	0	2	0	42
MIKF01000100.1	23438	23487	2	2	1	4	0	49
MIKF01000100.1	29154	29202	1	1	1	5	0	32
MIKF01000100.1	31458	31521	2	2	1	2	0	47
MIKF01000100.1	56198	56285	2	2	1	2	0	44
MIKF01000100.1	56618	56692	2	2	1	3	0	39
MIKF01000100.1	84116	84162	2	2	1	1	0	15
MIKF01000100.1	90775	90891	2	2	1	2	0	28
MIKF01000100.1	92256	92305	2	2	1	2	0	30
MIKF01000100.1	92356	92414	2	2	1	4	0	41
MIKF01000100.1	98101	98157	2	2	1	10	0	48
MIKF01000100.1	117960	118012	2	2	1	6	0	20
MIKF01000100.1	118062	118110	2	2	1	13	0	49
MIKF01000100.1	118185	118240	2	2	1	12	0	50
MIKF01000101.1	7725	7774	1	1	1	1	0	40
MIKF01000101.1	10991	11038	2	2	1	2	0	34
MIKF01000101.1	24222	24285	1	1	1	3	0	48
MIKF01000101.1	35104	35156	1	1	1	1	0	16
MIKF01000101.1	35260	35390	1	1	0	1	0	20
MIKF01000101.1	73450	73544	1	1	1	2	0	46
MIKF01000101.1	97327	97397	1	1	1	6	0	50
MIKF01001021.1	854	904	2	2	1	1	0	38
MIKF01001023.1	801	860	1	1	1	1	0	31
MIKF01001023.1	3375	3481	1	1	0	1	0	45
MIKF01000102.1	5954	6003	2	2	0	1	0	38
MIKF01000102.1	6931	6984	2	2	1	7	0	44
MIKF01000102.1	7378	7449	2	2	1	6	0	49
MIKF01000102.1	7789	7851	2	2	1	2	0	13
MIKF01000102.1	31332	31398	1	1	1	2	0	37
MIKF01000102.1	31646	31916	1	1	1	2	0	16
MIKF01000102.1	32034	32137	1	1	1	1	0	28
MIKF01000102.1	32381	32492	1	1	1	3	0	49
MIKF01000102.1	33319	33374	2	2	1	1	0	31
MIKF01000102.1	44354	44401	2	2	1	24	0	49
MIKF01000102.1	44738	44785	2	2	1	9	0	50
MIKF01000102.1	44945	44994	2	2	1	1	0	40
MIKF01000102.1	45570	45622	2	2	1	2	0	14
MIKF01000102.1	45637	45698	2	2	1	2	0	14
MIKF01000102.1	48513	48562	2	2	1	1	0	30
MIKF01000102.1	52787	52849	2	2	1	1	0	19
MIKF01000102.1	54613	54664	2	2	1	25	0	46
MIKF01000102.1	69260	69314	2	2	1	12	0	15
MIKF01000102.1	69330	69385	2	2	1	11	0	15
MIKF01000102.1	69479	69534	2	2	1	13	0	43
MIKF01000102.1	69604	69649	2	2	1	6	0	32
MIKF01000102.1	69733	69887	2	2	1	2	0	27
MIKF01000102.1	84531	84581	1	1	1	1	0	28
MIKF01001033.1	826	877	2	2	0	5	0	46
MIKF01001033.1	1163	1219	2	2	1	2	0	15
MIKF01001037.1	1432	1487	2	2	0	5	0	36
MIKF01001037.1	1435	1487	2	2	1	314	0	50
MIKF01000103.1	5847	5921	2	2	1	3	0	40
MIKF01000103.1	6012	6069	2	2	1	2	0	25
MIKF01000103.1	31744	51354	1	1	0	0	1	12
MIKF01000103.1	51080	51135	1	1	1	7	0	38
MIKF01000103.1	51270	51321	1	1	1	14	0	48
MIKF01000103.1	62871	63051	1	1	1	2	0	20
MIKF01000103.1	63655	63711	1	1	1	2	0	8
MIKF01000103.1	64098	64156	1	1	1	5	0	18
MIKF01000103.1	87119	87167	2	2	1	3	0	46
MIKF01000103.1	87276	87328	2	2	1	2	0	49
MIKF01000104.1	7103	7158	1	1	1	2	0	37
MIKF01000104.1	9248	9299	1	1	1	2	0	49
MIKF01000104.1	9739	9801	2	2	1	1	0	44
MIKF01000104.1	10153	10204	2	2	1	2	0	40
MIKF01000104.1	44163	44214	1	1	1	1	0	50
MIKF01000104.1	50572	50633	1	1	1	4	0	25
MIKF01000104.1	51351	51414	2	2	1	69	0	49
MIKF01000104.1	51728	51874	2	2	1	60	0	49
