MIKF01000102.1	69604	69649	2	2	1	1	0	29
MIKF01000102.1	69733	69887	2	2	1	1	0	19
MIKF01000109.1	67039	67136	1	1	1	2	0	41
MIKF01000111.1	32696	32738	2	2	1	1	0	28
MIKF01000112.1	60537	63605	2	4	0	1	0	30
MIKF01000171.1	11770	11828	1	1	1	1	0	33
MIKF01000175.1	83598	83658	2	2	1	1	0	41
MIKF01000019.1	171115	171216	1	1	1	2	0	13
MIKF01000195.1	69945	70017	1	1	1	1	0	23
MIKF01000195.1	70090	70231	1	1	1	2	0	35
MIKF01000205.1	50578	50686	2	2	1	1	0	28
MIKF01000205.1	50759	50931	2	2	1	1	0	14
MIKF01000205.1	50995	51074	2	2	1	1	0	23
MIKF01000024.1	137802	137854	1	1	1	2	0	27
MIKF01000239.1	13479	13536	2	2	1	1	0	12
MIKF01000239.1	13609	13891	2	2	1	1	0	8
MIKF01000028.1	80403	80444	1	1	1	2	0	28
MIKF01000029.1	77594	77654	1	1	1	2	0	35
MIKF01000030.1	61750	61800	1	1	1	1	0	14
MIKF01000037.1	173811	173862	2	2	0	1	0	34
MIKF01000490.1	19628	19685	1	1	1	1	0	22
MIKF01000499.1	27040	27089	2	2	1	1	0	21
MIKF01000608.1	7284	7343	1	1	1	2	0	40
MIKF01000621.1	14240	14293	2	2	1	2	0	26
MIKF01000662.1	10226	10283	2	2	1	1	0	32
MIKF01000662.1	10318	10373	2	2	1	1	0	34
MIKF01000674.1	350	402	1	1	1	1	0	46
MIKF01000075.1	51718	51769	2	2	1	2	0	17
MIKF01000075.1	51795	51848	2	2	1	2	0	10
MIKF01000800.1	1307	1722	0	0	0	111	1	50
MIKF01000800.1	2388	5404	2	2	0	0	1	20
MIKF01000800.1	2584	6685	1	1	0	0	1	12
MIKF01000800.1	4616	6659	2	2	0	1	0	12
MIKF01000306.1	41883	43876	1	1	0	2	0	31
