MIKF01000118.1	2242	2290	1	1	1	1	0	10
MIKF01000155.1	29686	29743	1	1	1	1	0	5
MIKF01000161.1	19099	19150	2	2	1	1	0	30
MIKF01000161.1	19205	19260	2	2	1	2	0	29
MIKF01000019.1	73316	73367	2	2	0	1	0	14
MIKF01000252.1	2364	2411	1	1	1	1	0	30
MIKF01000312.1	14316	14387	2	2	1	1	0	38
MIKF01000331.1	19694	19742	2	2	1	1	0	8
MIKF01000379.1	30585	30633	1	1	1	1	0	15
MIKF01000040.1	28386	28464	1	1	1	1	0	16
MIKF01000534.1	8931	8990	2	2	1	2	0	27
MIKF01000585.1	1801	1855	1	1	1	1	0	14
MIKF01000591.1	16360	16415	1	1	1	1	0	37
MIKF01000800.1	1307	1722	0	0	0	3	0	49
MIKF01000800.1	2387	2767	0	0	0	2	2	42
