MIKF01000001.1	344591	344656	2	2	1	2	0	25
MIKF01000099.1	88931	88996	1	1	1	1	0	4
MIKF01000099.1	89076	89150	1	1	1	1	0	17
MIKF01000103.1	70741	70802	2	2	1	2	0	41
MIKF01000104.1	51351	51414	2	2	1	2	0	39
MIKF01000107.1	90201	90261	1	1	1	1	0	24
MIKF01000011.1	45257	45315	1	1	1	1	0	17
MIKF01000112.1	12831	12883	2	2	1	1	0	27
MIKF01000112.1	15596	15648	1	1	1	1	0	10
MIKF01000118.1	66127	66262	1	1	1	2	0	45
MIKF01000120.1	71084	71760	2	2	1	1	0	4
MIKF01000121.1	39929	39975	1	1	1	1	0	27
MIKF01000124.1	48220	48304	2	2	1	1	0	19
MIKF01000125.1	63065	63121	1	1	1	1	0	50
MIKF01000125.1	93714	93770	2	2	1	1	0	11
MIKF01000013.1	32496	32549	1	1	1	1	0	35
MIKF01000130.1	76250	76383	2	2	1	1	0	17
MIKF01000131.1	8719	8771	1	1	1	1	0	15
MIKF01000132.1	73596	73690	1	3	1	1	0	44
MIKF01000133.1	51164	51244	2	2	1	2	0	42
MIKF01000134.1	20025	20078	2	2	1	2	0	26
MIKF01000137.1	9746	9806	2	2	1	1	0	7
MIKF01000138.1	66316	84425	2	2	0	0	1	17
MIKF01000138.1	84723	84774	1	1	1	1	0	42
MIKF01000138.1	88481	88532	1	1	1	2	0	31
MIKF01000139.1	6825	6875	1	1	1	2	0	19
MIKF01000144.1	80125	80177	1	1	1	1	0	37
MIKF01000145.1	35261	35325	2	2	1	2	0	28
MIKF01000146.1	82738	82789	2	2	1	1	0	4
MIKF01000148.1	28822	28871	1	1	1	1	0	7
MIKF01000149.1	78607	78671	1	1	1	4	0	46
MIKF01000155.1	5818	5871	2	2	1	2	0	11
MIKF01000155.1	23939	23999	2	2	1	1	0	17
MIKF01000016.1	40852	40914	1	1	1	1	0	17
MIKF01000162.1	16171	16237	1	1	1	3	0	34
MIKF01000165.1	930	1006	1	1	1	2	0	31
MIKF01000165.1	70612	70671	2	2	1	2	0	26
MIKF01000167.1	14054	14119	2	2	1	1	0	17
MIKF01000167.1	14151	14295	2	2	1	1	0	31
MIKF01000167.1	14339	14458	2	2	1	1	0	9
MIKF01000169.1	8445	8514	1	1	1	2	0	24
MIKF01000170.1	8376	8428	2	2	1	1	0	12
MIKF01000170.1	77376	77422	2	2	1	1	0	30
MIKF01000171.1	26060	26300	1	1	1	1	0	24
MIKF01000171.1	26425	26477	1	1	1	1	0	20
MIKF01000173.1	10922	10968	2	2	1	2	0	35
MIKF01000175.1	41151	41208	1	1	1	2	0	10
MIKF01000181.1	73769	73818	1	1	1	2	0	31
MIKF01000184.1	5313	5364	1	1	1	1	0	21
MIKF01000019.1	171115	171216	1	1	1	1	0	12
MIKF01000190.1	42550	42607	2	2	1	1	0	41
MIKF01000190.1	42779	42833	2	2	1	1	0	5
MIKF01000194.1	9160	9207	1	1	1	2	0	28
MIKF01000201.1	63865	63923	2	2	1	1	0	15
MIKF01000202.1	25165	25218	1	1	1	1	0	13
MIKF01000206.1	44723	44769	2	2	0	1	0	34
MIKF01000021.1	67318	67370	2	2	1	1	0	14
MIKF01000209.1	906	958	1	1	1	1	0	29
MIKF01000214.1	15256	15309	2	2	1	1	0	26
MIKF01000214.1	51705	51759	2	2	1	1	0	41
MIKF01000214.1	67081	67309	2	2	1	1	0	23
MIKF01000216.1	13303	13364	1	1	1	2	0	40
MIKF01000217.1	54415	54478	2	2	1	1	0	13
MIKF01000022.1	227175	227221	1	1	1	1	0	7
MIKF01000221.1	65219	65292	1	1	1	1	0	15
MIKF01000223.1	2952	3000	2	2	1	2	0	17
MIKF01000227.1	36217	36269	1	1	1	1	0	27
MIKF01000229.1	41485	41701	1	1	1	2	0	28
MIKF01000232.1	61295	61346	2	2	1	1	0	22
MIKF01000232.1	70598	70662	1	1	1	1	0	13
MIKF01000232.1	70729	70792	1	1	1	4	0	35
MIKF01000233.1	8340	8389	1	1	1	1	0	28
MIKF01000238.1	2420	2513	1	1	1	1	0	29
MIKF01000024.1	23110	23160	1	1	1	1	0	41
MIKF01000024.1	115054	115109	1	1	1	1	0	36
MIKF01000241.1	24295	24355	2	2	1	2	0	21
MIKF01000245.1	27331	27381	1	1	1	1	0	14
MIKF01000252.1	38263	38311	1	1	1	1	0	7
MIKF01000261.1	37584	37684	2	2	1	4	0	40
MIKF01000261.1	40854	40904	2	2	1	1	0	38
MIKF01000271.1	42720	42773	2	2	1	2	0	50
MIKF01000272.1	39236	39282	2	2	1	3	0	13
MIKF01000028.1	164358	164410	2	2	1	1	0	13
MIKF01000028.1	169411	169457	1	1	1	1	0	50
MIKF01000282.1	22650	22705	2	2	1	1	0	24
MIKF01000282.1	23547	23603	2	2	1	1	0	44
MIKF01000288.1	18707	18775	2	2	1	1	0	14
MIKF01000288.1	30781	30841	2	2	1	2	0	49
MIKF01000297.1	35066	35391	2	2	1	1	0	37
MIKF01000304.1	33552	33608	2	2	1	1	0	14
MIKF01000305.1	22225	22353	1	1	1	1	0	19
MIKF01000031.1	73938	73989	1	1	1	1	0	20
MIKF01000031.1	74097	74146	1	1	1	1	0	36
MIKF01000031.1	81488	81544	1	1	1	1	0	45
MIKF01000310.1	48029	48096	2	2	1	2	0	4
MIKF01000310.1	48258	48354	2	2	1	2	0	27
MIKF01000318.1	44174	44224	2	2	1	1	0	47
MIKF01000034.1	55905	56127	1	1	0	1	0	39
MIKF01000034.1	56508	56563	1	1	0	2	0	40
MIKF01000342.1	8244	8292	2	2	1	1	0	19
MIKF01000342.1	8325	8476	2	2	1	1	0	29
MIKF01000349.1	6698	6798	2	2	1	1	0	26
MIKF01000354.1	30066	30117	2	2	1	1	0	19
MIKF01000362.1	15285	15363	1	1	1	1	0	28
MIKF01000037.1	111640	111690	2	2	1	2	0	41
MIKF01000037.1	163501	163573	2	2	1	1	0	32
MIKF01000037.1	163743	163808	2	2	1	1	0	23
MIKF01000371.1	15791	15937	1	1	1	1	0	43
MIKF01000373.1	9189	9869	2	2	1	2	0	21
MIKF01000375.1	7419	7477	1	1	1	3	0	48
MIKF01000375.1	11828	12101	1	1	1	2	0	22
MIKF01000375.1	12124	12241	1	1	1	1	0	22
MIKF01000375.1	12319	12447	1	1	1	4	0	43
MIKF01000391.1	3924	3991	2	2	1	1	0	26
MIKF01000394.1	37009	37055	2	2	1	2	0	40
MIKF01000396.1	17957	18008	1	1	1	1	0	28
