MIKF01000001.1	24211	24257	2	2	1	2	0	24
MIKF01000001.1	287495	287543	2	2	1	1	0	43
MIKF01000001.1	288566	288625	1	1	1	3	0	41
MIKF01000001.1	289118	289163	1	1	1	1	0	39
MIKF01000001.1	296809	296856	1	1	1	0	1	20
MIKF01000001.1	399338	399384	2	2	1	1	0	39
MIKF01000099.1	102291	102340	1	1	1	2	0	36
MIKF01000100.1	16025	16078	1	1	1	1	0	30
MIKF01000100.1	23438	23487	2	2	1	1	0	49
MIKF01000100.1	98101	98157	2	2	1	1	0	37
MIKF01000102.1	33319	33374	2	2	1	2	0	46
MIKF01000102.1	44354	44401	2	2	1	1	0	3
MIKF01000102.1	46614	46682	1	1	1	1	0	43
MIKF01001037.1	1435	1487	2	2	1	1	0	14
MIKF01000103.1	6012	6069	2	2	1	1	0	21
MIKF01000103.1	51080	51135	1	1	1	1	0	44
MIKF01000103.1	63409	63497	1	1	1	2	0	25
MIKF01000104.1	51728	51874	2	2	1	11	0	48
MIKF01000104.1	52594	52802	1	1	1	1	0	14
MIKF01000104.1	59573	59623	2	2	1	1	0	17
MIKF01000105.1	90899	90959	1	1	1	1	0	43
MIKF01000106.1	112644	112783	2	2	1	1	0	48
MIKF01000107.1	20804	20862	2	2	1	2	0	37
MIKF01000107.1	67821	67881	1	1	0	1	0	26
MIKF01000011.1	191184	191248	1	1	1	2	0	25
MIKF01000109.1	20690	20750	1	1	1	2	0	15
MIKF01000109.1	67039	67136	1	1	1	1	0	33
MIKF01000109.1	67221	67310	1	1	1	1	0	32
MIKF01000110.1	16500	16554	1	1	1	2	0	36
MIKF01000111.1	45467	45513	2	2	1	1	0	4
MIKF01000111.1	79104	79157	2	2	1	2	0	30
MIKF01000113.1	53807	54138	1	1	0	1	0	40
MIKF01000113.1	88914	88968	2	2	1	1	0	8
MIKF01000115.1	90897	90946	2	2	1	2	0	31
MIKF01000118.1	2242	2290	1	1	1	1	0	38
MIKF01000012.1	139079	139132	1	1	0	1	0	33
MIKF01000012.1	273858	273908	2	2	1	4	0	37
MIKF01000119.1	35844	36031	2	2	1	1	0	41
MIKF01000119.1	74136	74192	2	2	1	1	0	32
MIKF01000120.1	74866	74930	1	1	1	2	0	23
MIKF01000120.1	75021	75103	1	1	1	3	0	29
MIKF01000123.1	29380	29436	2	2	1	1	0	41
MIKF01000123.1	70117	70164	2	2	1	1	0	48
MIKF01000123.1	105091	105167	2	2	1	1	0	6
MIKF01000123.1	105650	105884	2	2	1	1	0	40
MIKF01000124.1	6777	6895	1	1	1	1	0	39
MIKF01000124.1	55362	55408	1	1	1	1	0	11
MIKF01000126.1	74307	74564	2	2	1	3	0	37
MIKF01000127.1	89335	89384	1	1	1	2	0	46
MIKF01000013.1	32496	32549	1	1	1	3	0	35
MIKF01000129.1	5361	5467	1	1	1	2	0	47
MIKF01000130.1	76250	76383	2	2	1	1	0	43
MIKF01000130.1	77760	77808	2	2	1	1	0	13
MIKF01000130.1	96404	96454	2	2	1	1	0	28
MIKF01000131.1	40991	41075	2	2	1	1	0	43
MIKF01000131.1	79530	79588	2	4	1	2	0	48
MIKF01000132.1	49602	49652	1	1	1	3	0	47
MIKF01000132.1	62648	62757	2	2	1	2	0	13
MIKF01000132.1	62771	62932	2	2	1	2	0	13
MIKF01000132.1	63962	64017	1	1	1	1	0	25
MIKF01000132.1	71727	71799	1	1	1	1	0	40
MIKF01000132.1	71885	71936	1	1	1	1	0	47
MIKF01000133.1	26875	27108	2	2	1	1	0	44
MIKF01000133.1	78973	79030	2	2	1	1	0	40
MIKF01000133.1	80023	80093	2	2	1	1	0	27
MIKF01000138.1	49076	49131	1	1	1	2	0	14
MIKF01000138.1	49403	49459	1	1	1	1	0	15
